,id,text,Cleaned_tweet
718,0.5655083966242913-721,Risky to have #Western-style #polls in #China: State-run daily,risky to have in state run daily
719,0.5655083966242913-722,#Rape charges against @MadhurBhandarkar #dropped after 9 yrs #bollywood,charges against after yrs
720,0.5655083966242913-723,What will #BJP say if somebody compares #Gadkari's IQ with #Kasab's: @Congress,what wil say if somebody compares iq with
721,0.5655083966242913-724,"Humma..humma ..Humma..#Humma .
the #maestro is truely a #masterpeice 
#ARRAHMAN #sukhwinder #team #bhopal",humma humma humma the is truely a
722,0.5655083966242913-725,#WallStreet reopens with mild gains after being #shut for two days #TOI,reopens with mild gains after being for two days
723,0.5655083966242913-726,#Disney Buys '#StarWars' Producer #Lucasfilm for $4.05 Billion -,buys producer for billion
724,0.5655083966242913-727,RT @baxiabhishek @surface Surface has now 3 weeks shipment? No chance of early delivery?,surface has now weeks shipment no chance of early delivery 
725,0.5655083966242913-728,#Apple #iPhone5 to retail in #India starting Rs #44500,to retail in starting rs
726,0.5655083966242913-729,#SKS expects to #breakeven in Q3; to be profitable in Q4,expects to in q to be profitable in q
727,0.5655083966242913-730,#Flooding leaves boats missing on #China -#Vietnam border -,leaves boats missing on border
728,0.5655083966242913-731,"#NarendraModi slams #PM, calls him 'maun-mohan'  #INDIA",slams calls him maun mohan
729,0.5655083966242913-732,"#Hurricane storms social media, #Sandy crosses 3-bn mark on #Twitter",storms social media crosses bn mark on
730,0.5655083966242913-733,The #US #election and the price of sitting out #Syria #CNN,the and the price of sitting out
731,0.5655083966242913-734,#Obama strong pitch to #women prompts #Romney #stumble #Reuters,strong pitch to prompts
732,0.5655083966242913-735,"#Vicepresidential #debate questions, transcript, Oct. 11, 2012 (full text, video)",questions transcript oct ful text video
733,0.5655083966242913-736,"#Asian shares gain on #US earnings, #Spain rating #lifts #euro",shares gain on earnings rating
734,0.5655083966242913-737,#Failure of #A123 Systems becomes part of #fray #boston,of systems becomes part of
735,0.5655083966242913-738,"Aussie #Surface, #Xbox Music pricing more 'realistic'#Husic",aussie music pricing more realistic
736,0.5655083966242913-739,New #Mac #Minis Due to be Announced During #Apple Event,new due to be announced during event
737,0.5655083966242913-740,"https://www.youtube.com/watch?v=Wzp9QTtCfKM … 
preview of #Windows8 by #UI #king #microsoft #OS",preview of by
738,0.5655083966242913-741,#Rani's brother #RajaMukerji has been #arrested after an #aspiring actress #accused him of #molesting her. #bollywood #india,brother has been after an actres him of her 
739,0.5655083966242913-742,#Obama out to #seize momentum from #Romney in debate #US,out to momentum from in debate
740,0.5655083966242913-743,#Israel must leave time for #Iran sanctions to work',must leave time for sanctions to work
741,0.5655083966242913-744,#Rajoy Bets #Playing for Time Will Win Easier #Bailout Terms,bets for time wil win easier terms
742,0.5655083966242913-745,#Amazon Says E-Book #Refunds May Be Coming,says e book may be coming
743,0.5655083966242913-746,#ImranKhan says #Taliban 'holy war' in #Afghanistan is justified by #Islamiclaw,says holy war in is justified by
744,0.5655083966242913-747,Demonstration in #Karachi is the #largest since #shooting of 14-year-old who promoted #girlseducation #pakistan,demonstration in is the since of year old who promoted
745,0.5655083966242913-748,#President of #Mauritania appeals for #calm after being #shot,of appeals for after being
746,0.5655083966242913-749,"#SethMazzaglia Charged With #Murdering #ElizabethMarriott, Missing #UNH Student",charged with missing student
747,0.5655083966242913-750,#iPhone5 Map Flap Doesn't Stop Consumers #InformationWeek,map flap doesn t stop consumers
748,0.5655083966242913-751,"#BrisbaneTimes

#US court clears #Samsung phone, hands #Apple setback",court clears phone hands setback
749,0.5655083966242913-752,"Analysis: In #vicepresidential debate, ""tie goes to the #incumbent"" #Reuter",analysis in debate tie goes to the
750,0.5655083966242913-753,#LanceArmstrong: #TylerHamilton on 'how US Postal cheated',on how us postal cheated
751,0.5655083966242913-754,#France Holds #Seven Suspects Thought to Be in a '#TerrorismCell' #TIME,holds suspects thought to be in a
752,0.5655083966242913-755,"#Singapore escapes #recession, keeps tight #monetary policy",escapes keeps tight policy
753,0.5655083966242913-756,#Dollar rises as #Spain sparks caution,rises as sparks caution
754,0.5655083966242913-757,"#Nikkei slips to more than two-month closing low, led by #Softbank #Reuters",slips to more than two month closing low led by
755,0.5655083966242913-758,#Foxconn accused of #mistreating severely injured worker #CNET,accused of severely injured worker
756,0.5655083966242913-759,#Google 10-inch #tablet would push #display tech envelope,inch would push tech envelope
757,0.5655083966242913-760,"#Sensex snaps two-day fall, up 84 points as #Infosys, #LnT rise",snaps two day fal up points as rise
758,0.5655083966242913-761,"#Philippines, #Muslim #rebels announce preliminary #peace pact; #guerrilla forces",announce preliminary pact forces
759,0.5655083966242913-762,#Venezuela #election a #critical test for divided #nation and longtime #President,a test for divided and longtime
760,0.5655083966242913-763,#Pakistan bars anti #drone rally from reaching #SouthWaziristan,bars anti rally from reaching
761,0.5655083966242913-764,#SouthKorea extends #missile range under new deal with #US,extends range under new deal with
762,0.5655083966242913-765,#DollarDrops as #Investors Seek #Riskier Assets on Growth Outlook #Bloomberg,as seek assets on growth outlook
763,0.5655083966242913-766,"#Facebook user numbers still #growing, but how high can it go? #CNET",user numbers stil but how high can it go 
764,0.5655083966242913-767,#MittRomney comes out on top as #Obama #stumbles in first #debate #US,comes out on top as in first
765,0.5655083966242913-768,#Housepanel: State Dept. confirmed #Libya threats,state dept confirmed threats
766,0.5655083966242913-769,#Europe Weighs More Sanctions as #Iran Currency Plummets #Bloomberg,weighs more sanctions as currency plummets
767,0.5655083966242913-770,#Whitman HP Turnaround Plan Sends Shares to 10-Year Low,hp turnaround plan sends shares to year low
768,0.5655083966242913-771,#ISM Report: #Manufacturing Is Back On Track  For Now,report is back on track for now
769,0.5655083966242913-772,#Facebook Testing Promoted Posts in the #US,testing promoted posts in the
770,0.5655083966242913-773,#HongKong Ferry Disaster: A City on the Sea Mourns the #Drowned #TIME,ferry disaster a city on the sea mourns the
771,0.5655083966242913-774,"#Border #Patrol agent shot, killed on duty in #Ariz.",agent shot killed on duty in
772,0.5655083966242913-775,#US Manufacturing Gains as #ISM Increases to 51.5,manufacturing gains as increases to 
773,0.5655083966242913-776,Analyst: #iPhone5 demand not hit by 'Map-gate' concerns #ZDNet,analyst demand not hit by map gate concerns
774,0.5655083966242913-777,International #SpaceStation plans move to avoid debris collision,international plans move to avoid debris collision
775,0.5655083966242913-778,#Samsung and #ATnT announces #4 new upcoming devices.,and announces new upcoming devices 
776,0.5655083966242913-779,#ICS updates for many #sonyxperia devices are now live,updates for many devices are now live
777,0.5655083966242913-780,#Google maps on the original #iphone was a last minute addition #crazy #apple,maps on the original was a last minute addition
778,0.5655083966242913-781,"The #Laguna seems to be the #CDMA version of the #London with a 4.2"" screen and dual-core #Krait #CPU.",the seems to be the version of the with a screen and dual core
779,0.5655083966242913-782,#motorola cancels #ICS updates for certain devices #tech #mobile,cancels updates for certain devices
780,0.5655083966242913-783,#Netanyahu's #Bomb Diagram During #UN Speech Stirs Confusion in #Israel,diagram during speech stirs confusion in
781,0.5655083966242913-784,#Republicans #accuse #Obama of cover-up over #death of #ChrisStevens in #Libya,of cover up over of in
782,0.5655083966242913-785,"#Obama, #Netanyahu seek to get past #Iran differences #Reuters",seek to get past differences
783,0.5655083966242913-786,#Spain #Bank Stress Tests Show Capital #Deficit of $76 Billion,stres tests show capital of billion
784,0.5655083966242913-787,#FCC to #expand wireless spectrum #Bend Bulletin,to wireles spectrum bulletin
785,0.5655083966242913-788,Jonny-2 yes papa #coding son yes papa..got #guinnessrecord ..Yes papa #windows8appfest,jonny yes papa son yes papa got yes papa
786,0.5655083966242913-789,Facebook disables facial recognition in EU as Ireland publishes positive privacy report,facebook disables facial recognition in eu as ireland publishes positive privacy report
787,0.5655083966242913-790,This #appfest #win8 is giving me the supreme feeling..#windows8appfest,this is giving me the supreme feeling 
788,0.5655083966242913-791,RT @verge  Safecast to create real-time maps of air quality in Los Angeles,safecast to create real time maps of air quality in los angeles
789,0.5655083966242913-792,"#APP storming at #KTPO #msft 
#win8appfest",storming at
790,0.5655083966242913-793,#3500 #developers under #oneroof...,under
791,0.5655083966242913-794,Get set go...#Guinness world record #win8 #appfest,get set go world record
792,0.5655083966242913-795,"RT @Techmeme
Mainstream #Apps optimized for #iPhone5 & #iOS6",mainstream optimized for 
793,0.5655083966242913-796,Will support whoever gives #special #category status to #Bihar: #CM #NitishKumar #India WOW !!!,wil support whoever gives status to wow 
794,0.5655083966242913-797,#UPA [minus] #TMC #india #congress intresting !!,minus intresting 
795,0.5655083966242913-798,Big cards played within 24 hours #congress #india #fdi #fuel #gas #prices,big cards played within hours
796,0.5655083966242913-799,#Films No More #dailysoaps MORE 'n' MORE #karanjohar #bollywood #india,no more more n more
797,0.5655083966242913-800,Previous one was too much with # ..,previous one was to much with 
798,0.5655083966242913-801,#Samsung is #expected to release #Android 4.1 #JellyBean update for the three top selling devices in the coming weeks,is to release update for the thre top selling devices in the coming weeks
799,0.5655083966242913-802,"Going by rumored features of the new #iPhone from #Apple stable, it seems it is just an #improved #version of iPhone4S.",going by rumored features of the new from stable it seems it is just an of iphones 
800,0.5655083966242913-803,#2012 #Norton Study finds consumer #Cybercrime Costs #US $8 #billion in #India,study finds consumer costs in
801,0.5655083966242913-804,The #outage #knocked #internet services #offline for a #large number of #GoDaddy customers,the services for a number of customers
802,0.5655083966242913-805,#Absence of #Chinese #vicepresident deepens #intrigue ahead of leadership transition,of deepens ahead of leadership transition
803,0.5655083966242913-806,"#China's #Silence on #XiJinping Fueling Transition, #Health Speculation",on fueling transition speculation
804,0.5655083966242913-807,#Nokia to Conduct #Ethics #Review Into #Misleading #AdVideo,to conduct into
805,0.5655083966242913-808,"#UK's First #4G #LTE Service Is Branded #EE, And It Will Hit #16 Cities By The End ...",first service is branded and it wil hit cities by the end 
806,0.5655083966242913-809,#IPhone #Redesign Seen Selling #10Million Units Within Weeks,seen selling units within weeks
807,0.5655083966242913-810,#YouTube launches new #iPhone and #iPod Touch #app,launches new and touch
808,0.5655083966242913-811,"RT @Androidwatch1
#Android 4.1 #JellyBean update for #Verizon #GalaxyNexus soon", update for soon
809,0.5655083966242913-812,This #US #grandslam was a complete makeover #wheelturner #exciting,this was a complete makeover
810,0.5655083966242913-813,#Romney Would Keep Some of #Obama's #HealthCareReform,would keep some of
811,0.5655083966242913-814,#HongKong #votes amid rising #antiChina feeling #BBC,amid rising feeling
812,0.5655083966242913-815,"#US #dollar falls, #gold #rallies as jobs data spurs #Fed hope # Reuters",falls as jobs data spurs hope reuters
813,0.5655083966242913-816,#Amazon to allow #ads opt-out on #KindleFireHD for $15 #upcharge,to allow opt out on for 
814,0.5655083966242913-817,#AIR #INDIA #dreamliner #good move will help to recover from #debts..,move wil help to recover from
815,0.5655083966242913-818,#Obama and #Romney head to #battleground states in close race #US,and head to states in close race
816,0.5655083966242913-819,#China will #boost demand to help #global #recovery,wil demand to help
817,0.5655083966242913-820,"#Suicidebomber #kills 6, mostly #children, outside #NATO forces headquarters in ... #kabul",mostly outside forces headquarters in 
818,0.5655083966242913-821,Area delegate '#energized' by #President #Obama's speech  #US,area delegate by speech
819,0.5655083966242913-822,#Apple's (APPL) #iPhone5 to Work on #SuperFast #LTE Networks, appl to work on networks
820,0.5655083966242913-823,#Amazon unveils #larger #KindleFire tablets to take on #Apple #iPad,unveils tablets to take on
821,0.5655083966242913-824,#AirIndia takes delivery of first #Boeing #Dreamliner in #US,takes delivery of first in
822,0.5655083966242913-825,#Indian rupee up #15paise against #dollar in early trade,rupe up against in early trade
823,0.5655083966242913-826,"#Remodelled strategy for struggling #Infosys, but #noquickreturns seen #EconomicTimes",strategy for struggling but seen
824,0.5655083966242913-827,#Putin leads #flight of #Siberian cranes in a bid to save the #birds,leads of cranes in a bid to save the
825,0.5655083966242913-828,#Asia-#Pacific nations #agree to slash duties on '#green' #technology #Reuters,nations to slash duties on
826,0.5655083966242913-829,"#Sensex, #Nifty join global rally on #ECB's bond buying plan #Reuters",join global rally on bond buying plan
827,0.5655083966242913-830,#Obama presents himself as '#tested' #leader in #conventionspeech.,presents himself as in
828,0.5655083966242913-831,"#Petrol to cost #Rs5 more this weekend; #diesel, #cookinggas to follow soon - #india",to cost more this weekend to follow soon
829,0.5655083966242913-832,Analyst: #iPhone5 sales could hit #10million in #first week.,analyst sales could hit in week 
830,0.5655083966242913-833,"#Nokia, #Motorola to #unveil new #phones at the '#worst time:' a week before #Apple",to new at the time a week before
831,0.5655083966242913-834,"#ECB Plan Said to Pledge #Unlimited, Sterilized #Bond-Buying  #Bloomberg",plan said to pledge sterilized
832,0.5655083966242913-835,Ahead of the #Bell: #Facebook up on #Zuck pledge,ahead of the up on pledge
833,0.5655083966242913-836,"RT @engadget
HTC shows off Cushnie et Ochs edition One X ahead of New York Fashion Week",htc shows of cushnie et ochs edition one x ahead of new york fashion week
834,0.5655083966242913-837,More #refugees as #Arab leaders call for change in #Syria,more as leaders cal for change in
835,0.5655083966242913-838,#Mauritania says extradites #ex-#Gaddafi spy chief to #Libya #Reuters,says extradites spy chief to
836,0.5655083966242913-839,"#Clinton Meets #China's #President, but Successor Cancels #WSJ",meets but successor cancels
837,0.5655083966242913-840,"#Obama, Democrats to make their case as convention opens  #Reuters",democrats to make their case as convention opens
838,0.5655083966242913-841,Manufacturing sector shrinks for third straight month: #ISM  #Reuters,manufacturing sector shrinks for third straight month 
839,0.5655083966242913-842,"#British #PM #Cameron makes cabinet changes, but keeps #financeminister  #UK",makes cabinet changes but keeps
840,0.5655083966242913-843,#SnP 500 vs. #TotalStock Market: Which Is Right for You?,vs market which is right for you 
841,0.5655083966242913-844,#AfzalGuru is still not #hanged #eight years after being awarded a #death penalty. Will #Kasab's case be the same? #india #yahoo,is stil not years after being awarded a penalty wil case be the same 
842,0.5655083966242913-845,"#Baidu launches mobile #Android browser, claims it's 20 percent faster than #rivals #CNET",launches mobile browser claims it percent faster than
843,0.5655083966242913-846,#Nokia again faces make-or-break point with new #Lumia phones #CNET,again faces make or break point with new phones
844,0.5655083966242913-847,#Smartphones: Our #love affair with #apps has changed our lives,our affair with has changed our lives
845,0.5655083966242913-848,#Asia Stocks Outside #Japan Rise as Data Fuel Stimulus Bets #Businessweek,stocks outside rise as data fuel stimulus bets
846,0.5655083966242913-849,#NY probes private #equity tax strategy #Financial Times,probes private tax strategy times
847,0.5655083966242913-850,"Factory gloom deepens, orders shrink: PMIs #Reuters",factory gloom deepens orders shrink pmis
848,0.5655083966242913-851,'#Moonies' in mourning for #SKorea religious leader #euronews,in mourning for religious leader
849,0.5655083966242913-852,Two Killed in #Pakistan #Bomb Attack on #US Consulate Vehicle,two killed in attack on consulate vehicle
850,0.5655083966242913-853,"In convention warm-up, #Obama embraces '#Obamacare' label, vows law is here to stay #WashingtonPost",in convention warm up embraces label vows law is here to stay
851,0.5655083966242913-854,"RT @engadget
AMD's top-end Trinity desktop chip could cost just $130, the same as a budget Core i3",amd top end trinity desktop chip could cost just the same as a budget core i
852,0.5655083966242913-855,#US Halts Training Some #Afghan Forces After #Attacks  #TIME,halts training some forces after
853,0.5655083966242913-856,#WhiteHouse releases #Obama #beer recipes after calls from #public #ChicagoTribune,releases recipes after calls from
854,0.5655083966242913-857,#Eastwood's 'head-scratching' moment at the #RNC #NBCNews,head scratching moment at the
855,0.5655083966242913-858,Odds tilt in favor of #Fed move in September #MarketWatch,odds tilt in favor of move in september
856,0.5655083966242913-859,"RT @dhh
Facebook has taken another plunge today (-5%) and is now trading at a market cap just $5B short of those infamous $33B:",facebook has taken another plunge today and is now trading at a market cap just b short of those infamous b 
857,0.5655083966242913-860,"#Nokia #Lumia820 prototype images leak, show off white model with 335MB #RAM #TheVerge",prototype images leak show of white model with mb
858,0.5655083966242913-861,"Links 31 Aug: #Samsung Beats #Apple In Court, Apple #Sues Samsung Again #Forbes",links aug beats in court apple samsung again
859,0.5655083966242913-862,"#American Airlines and US Airways start merger talks, potential deal is still ... #Washington Post",airlines and us airways start merger talks potential deal is stil post
860,0.5655083966242913-863,#BenBernanke makes case for stimulus amid 'painfully slow' job gains #LosAngelesTimes,makes case for stimulus amid painfully slow job gains
861,0.5655083966242913-864,#Consumer confidence improves slightly in #August,confidence improves slightly in
862,0.5655083966242913-865,"#Iran, #Iraq can play effective roles in resolving regional issues' #TehranTimes",can play effective roles in resolving regional issues
863,0.5655083966242913-866,Viewpoint: #SouthAfrica shoots itself in the foot #BBCNews,viewpoint shoots itself in the foot
864,0.5655083966242913-867,"#Mumbai-born #DineshD'Souza's documentary '2016: #Obama's #America', has rocked the Box Office",documentary has rocked the box office
865,0.5655083966242913-868,Average on 30-year #US #Mortgage Falls to 3.59%,average on year falls to 
866,0.5655083966242913-869,#Consumer Spending in #U.S Probably Rose by Most in Five Months #Bloomberg,spending in probably rose by most in five months
867,0.5655083966242913-870,#Jobless Claims in #U.S Unchanged Last Week at One-Month High #Bloomberg,claims in unchanged last week at one month high
868,0.5655083966242913-871,"It's bands, balloons and #Romney tonight in #Tampa #USA TODAY",it bands balloons and tonight in today
869,0.5655083966242913-872,"#Syria crisis: #Assad regime oppressive, says Morsi – Thursday 30 August",crisis regime oppressive says morsi thursday august
870,0.5655083966242913-873,#Microsoft Reminds #Samsung and #Nokia Who Is In Charge Of #WindowsPhone 8 #Forbes,reminds and who is in charge of
871,0.5655083966242913-874,#Apple Rejects #Bans Angry Elections Game from #AppStore,rejects angry elections game from
872,0.5655083966242913-875,"RT @engadget
#NVIDIA, Epic #Games bringing Unreal Engine 3 to #Windows8 and #Windows RT",epic bringing unreal engine to and rt
873,0.5655083966242913-876,Realtors' pending home sales index shows a healthy market #USA TODAY,realtors pending home sales index shows a healthy market today
874,0.5655083966242913-877,PRECIOUS #Gold holds near $1665/oz ahead of #Jackson Hole meet #Reuters,precious holds near oz ahead of hole meet
875,0.5655083966242913-878,Getting #BinLaden: Who Cares If He Fought Back? #TIME,getting who cares if he fought back 
876,0.5655083966242913-879,#UN chief says #Iran can play role in resolving #Syrian crisis,chief says can play role in resolving crisis
877,0.5655083966242913-880,#India #SupremeCourt upholds death sentence for #Mumbai attacker #Reuters,upholds death sentence for attacker
878,0.5655083966242913-881,"Loss of radio contact prompts #Amsterdam #planehijack scare 
#Reuters",los of radio contact prompts scare
879,0.5655083966242913-882,#Google Previews Business Features for #Google+ Social Service,previews busines features for social service
880,0.5655083966242913-883,#Apple's victory means soul-searching for  #Samsung,victory means soul searching for
881,0.5655083966242913-884,"While #Outlook is being touted as the email service tht w'll prise away users from Gmail, it still lacks several features that #Gmail offers",while is being touted as the email service tht w l prise away users from gmail it stil lacks several features that offers
882,0.5655083966242913-885,"After desktops, laptops and servers, multi-core CPUs are now powering the latest smartphones  #cpu",after desktops laptops and servers multi core cpus are now powering the latest smartphones
883,0.5655083966242913-886,Will it be a good idea for SMEs to invest in Facebook ads to generate interest in their business? #facebook #sme,wil it be a good idea for smes to invest in facebook ads to generate interest in their business 
884,0.5655083966242913-887,"RT @AcademicUpdate
Ants and algorithms: Researchers discover ""the anternet"" - CBS News",ants and algorithms researchers discover the anternet cbs news
885,0.5655083966242913-888,Microsoft winner in Apple-Samsung fight  #msft #apple #samsung,microsoft winner in apple samsung fight
886,0.5655083966242913-889,"Merkel backs Weidmann, warns allies on Greece #berlin",merkel backs weidman warns allies on greece
887,0.5655083966242913-890,Iran takes on UN at global meeting #UN #iran,iran takes on un at global meeting
888,0.5655083966242913-891,47 killed in two China expressway collisions #china,killed in two china expressway collisions
889,0.5655083966242913-892,Sanjay Leela Bhansali looking for love at 49 #cool #good,sanjay leela bhansali looking for love at
890,0.5655083966242913-893,"Now, a  #smartphone case that helps reduce cancer risk",now a case that helps reduce cancer risk
891,0.5655083966242913-894,"Apple sued Oxford dictionary for including the letter ' i '
 #APPLE #OXFORD #LOLZ",apple sued oxford dictionary for including the letter i
892,0.5655083966242913-895,Indian app software market will cross $227 m this year: #Gartner #INDIA,indian ap software market wil cros m this year 
893,0.5655083966242913-896,Rihanna admits she still loves Chris Brown #US #RIHANNA #GOODGIRL,rihanna admits she stil loves chris brown
894,0.5655083966242913-897,India to seek US help to track down origins of offensive web pages #US #INDIA,india to seek us help to track down origins of offensive web pages
895,0.5655083966242913-898,"UN monitors leave Syria, battles hit Damascus suburb #UN #WORLD #SYRIA",un monitors leave syria battles hit damascus suburb
896,0.5655083966242913-899,Apple becomes most valuable company of all time  #Reuters #WOW #APPLE,apple becomes most valuable company of al time
897,0.5655083966242913-900,Facebook stock rebounds after dropping below $19  #FACEBOOK,facebook stock rebounds after dropping below 
898,0.5655083966242913-901,LG Optimus Vu goes global with a quad-core CPU #LG,lg optimus vu goes global with a quad core cpu
899,0.5655083966242913-902,Top Gun director Tony Scott jumps to death #LA #SAD,top gun director tony scot jumps to death
900,0.5655083966242913-903,Samsung's new Galaxy Player ups the display size ante to 5.8in #SAMSUNG,samsung new galaxy player ups the display size ante to in
901,0.5655083966242913-904,Mars mission to boost India's credentials for global ventures #NASA #INDIA #MARS,mars mission to boost india credentials for global ventures
902,0.5655083966242913-905,Shouting n howling doesn't make a scary horror show..:(   #ZEETV #INDIA #FF,shouting n howling doesn t make a scary horror show 
903,0.5655083966242913-906,Youth power “@TheWeek: > 3 billion people on the planet are under the age of 25..the largest generation in human history. (@latimes)”,youth power billion people on the planet are under the age of the largest generation in human history 
904,0.5655083966242913-907,No economic progress in eight years of UPA rule: ..#BJP #INDIA,no economic progres in eight years of upa rule 
905,0.5655083966242913-908,"Twitter, Facebook accounts blocked for inflammatory content  #INDIA",twitter facebook accounts blocked for inflammatory content
906,0.5655083966242913-909,"Driven by India,Nimbuzz eyes 400 mn users by 2014  #INDIA #NIMBUZZ",driven by india nimbuz eyes mn users by
907,0.5655083966242913-910,Micromax eyes No 2 slot in India smartphone market #INDIA #MICROMAX,micromax eyes no slot in india smartphone market
908,0.5655083966242913-911,"Sony Xperia SL Coming Soon – ICS, Dual Core Processor & 720p Display Bundled  #SONY",sony xperia sl coming soon ics dual core processor p display bundled
909,0.5655083966242913-912,Julian Assange facing arrest as he makes statement two months after entering ... #WIKILEAKS,julian assange facing arrest as he makes statement two months after entering 
910,0.5655083966242913-913,Microsoft fixes bug that stopped apps from installing ..#MSFT #RELIEF,microsoft fixes bug that stopped apps from installing 
911,0.5655083966242913-914,"Google: We don't believe in patents, they kill innovation. Google to Samsung: Stop copying Apple so much. Google to Apple: You're sued.",google we don t believe in patents they kil innovation google to samsung stop copying apple so much google to apple you re sued 
912,0.5655083966242913-915,"RT @engadget
Apple responds to iPhone text message spoofing, reminds us how secure iMessage is. #APPLE",apple responds to iphone text message spoofing reminds us how secure imessage is 
913,0.5655083966242913-916,Hacker claims security flaw with Apple's iPhone  #APPLE,hacker claims security flaw with apple iphone
914,0.5655083966242913-917,"RT @lifehacker
Good news! Motorola has finally released a tool to unlock the bootloader on your Android phones #DROID",good news motorola has finally released a tool to unlock the bootloader on your android phones
915,0.5655083966242913-918,"RT @engadget
Did you see it coming or is it a total surprise? Acer becomes the world's third biggest PC maker. #ACER #WHOO",did you se it coming or is it a total surprise acer becomes the world third biggest pc maker 
916,0.5655083966242913-919,Assange Faces Long Stay in Ecuador's London Embassy #WIKILEAKS #NYT,assange faces long stay in ecuador london embassy
917,0.5655083966242913-920,Apple's Market Value Surpasses $600B on IPad Speculation #apple,apple market value surpasses b on ipad speculation
918,0.5655083966242913-921,Wickedleak to launch Android OS Jelly Bean #droid,wickedleak to launch android os jelly bean
919,0.5655083966242913-922,"RT @wikileaks
ANNOUNCEMENT: Julian Assange will give a live statement infront of the Ecuadorian embassy, Sunday 2pm. #INTRESTING",announcement julian assange wil give a live statement infront of the ecuadorian embassy sunday pm 
920,0.5655083966242913-923,"RT @mashable
U.S. Approves Verizon-Cable Spectrum Deal, With Restrictions",u s approves verizon cable spectrum deal with restrictions
921,0.5655083966242913-924,"RT @inafried
Apple is now getting its crack at Wagner. Wagner admits even he had trouble getting info from Samsung.  #apple #samsung",apple is now getting its crack at wagner wagner admits even he had trouble getting info from samsung 
922,0.5655083966242913-925,"RT @cloudvertical
Cloud Computing: Four Layers and the Required Skill Set #CLOUD",cloud computing four layers and the required skil set
923,0.5655083966242913-926,Japan arrests pro-China activist swimmers in island row  #china #japan,japan arrests pro china activist swimmers in island row
924,0.5655083966242913-927,"RT @Samsungtweets
A big announcement is on its way: http://smsn.us/6018TZsy  Starts in 30 minutes at 11AM EST!",a big announcement is on its way starts in minutes at am est 
925,0.5655083966242913-928,"RT @sidin
Hey! The Indian Embassy is throwing a free party in London with Indian taxpayers money! Awesome.",hey the indian embassy is throwing a fre party in london with indian taxpayers money awesome 
926,0.5655083966242913-929,HAPPY INDEPENDENCE DAY INDIANS #INDIA,happy independence day indians
927,0.5655083966242913-930,"RT @Josh
Apple lawyer Bill Lee trying to push Samsung witness Yang over particulars of software steps. Very nitty gritty stuff here. #WAR",apple lawyer bil le trying to push samsung witnes yang over particulars of software steps very nitty gritty stuf here 
928,0.5655083966242913-931,Investigation over alleged anti-competitive practices..#GOOGLE #U.S,investigation over alleged anti competitive practices 
929,0.5655083966242913-932,"Micromax's 5-inch A100 phablet spotted, to be priced at INR 9999 ..#great #INDIA",micromax inch a phablet spotted to be priced at inr 
930,0.5655083966242913-933,Mitt Romney chose Paul Ryan to shift the campaign debate; will the gamble pay off? -,mit romney chose paul ryan to shift the campaign debate wil the gamble pay off 
931,0.5655083966242913-934,"RT @sarahintampa
Google Acquiring Frommer’s Travel Brand: Zagat Integration, Google+ Improvements To Follow http://tcrn.ch/OnvtsF  #google",google acquiring frommer s travel brand zagat integration google improvements to follow
932,0.5655083966242913-935,The difference in value between Nokia and Samsung IP. Apple pays Nokia est. $15 per iPhone. Apple demands $30 per Samsung phone... #cool,the difference in value between nokia and samsung ip apple pays nokia est per iphone apple demands per samsung phone 
933,0.5655083966242913-936,"RT @PerfectDisk
Now that's how you patch -- NASA upgrades Mars Curiosity software ... from 350M miles away: #amazing #technonlogy",now that how you patch nasa upgrades mars curiosity software from m miles away 
934,0.5655083966242913-937,Olympics should include CORRUPTION as well then INDIANS will bag the gold everytime #olympics #INDIA #corruption,olympics should include corruption as wel then indians wil bag the gold everytime
935,0.5655083966242913-938,"RT @Gizmodo
Great news! You can now configure your MacBook Pro Retina in any way you want.",great news you can now configure your macbook pro retina in any way you want 
936,0.5655083966242913-939,"RT @HT
Bomb Disposal Squad reaches Jantar Mantar, security tightened in the area: ANI #ht #Delhi",bomb disposal squad reaches jantar mantar security tightened in the area ani
937,0.5655083966242913-940,"RT @Gizmodo
Alleged iPhone 5 Parts Assembled: Is This the New iPhone?",alleged iphone parts assembled is this the new iphone 
938,0.5655083966242913-941,"India is world's capital for open defecation, says Ramesh..#INDIA",india is world capital for open defecation says ramesh 
939,0.5655083966242913-942,"RT @mattcutts
Google announces super-fast fiber internet for Kansas City:",google announces super fast fiber internet for kansas city 
940,0.5655083966242913-943,Exhibit on Godhra in Beijing removed #CHINA #INDIA,exhibit on godhra in beijing removed
941,0.5655083966242913-944,59% of Indian students in Britain fake...#NO,of indian students in britain fake 
942,0.5655083966242913-945,"RT @Zannabanana
New reality series: 'Be the Next Microsoft Employee':",new reality series be the next microsoft employe 
943,0.5655083966242913-946,Jantar Mantar this time please do some magic for the common man ..!! #ANNAHAZARE #INDIA,jantar mantar this time please do some magic for the common man 
944,0.5655083966242913-947,APPLE v/s SAMSUNG patent war of the century... #apple #samsung,apple v s samsung patent war of the century 
945,0.5655083966242913-948,Adam 'n' Eve ate it.It keeps the http://Doc.away.It  gave us GRAVITY.It changed the way we listen MUSIC  #APPLE,adam n eve ate it it keeps the gave us gravity it changed the way we listen music
946,0.5655083966242913-949,Apple vs Microsoft: War all over again.. #MSFT #apple,apple vs microsoft war al over again 
